song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Patsergedrag;Sevn Alias;Moody_W_Music;2018-01-02 15:34;0;0;"None";@YouTube ; ;948215934522707968;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/x4vns7cDQg Sevn Alias ft. Lil Kleine &amp; Boef - Patsergedrag
Patsergedrag;Sevn Alias;Moody_W_Music;2018-01-02 13:57;0;0;"None";@YouTube ; ;948191483412303877;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/rR8nfWF5AK SFB - Pon Road ft. Sevn Alias (prod. Dovgh &amp;
Op Me Monnie;Frenna;PowerMusicRad;2018-01-02 23:30;0;0;"None";; ;948335791050313729;Now playing Frenna ft. Diquenza - Vervloekt on https://t.co/cv15KfI5UI
Op Me Monnie;Frenna;Moody_W_Music;2018-01-02 12:42;0;0;"None";@YouTube ; ;948172633929117696;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/vrlHT57ZEK Equalz - Love Song ft Frenna (Prod. Spanker)
Anywhere;Rita Ora;KlaasGroot1;2018-01-02 14:58;0;0;"None";@YouTube ; ;948206755816800257;Avicii - Lonely Together ft. Rita Ora https://t.co/6EwSrbMPnZ via @YouTube
Anywhere;Rita Ora;hits4uradio;2018-01-02 06:12;0;0;"None";; ;948074579297292288;This song is playing: Avicii - Lonely Together (feat. Rita Ora) Listen: https://t.co/Yu55BIA5JO
Anywhere;Rita Ora;deepplaylist;2018-01-02 02:41;0;0;"None";; ;948021338920415232;Nu on air: Rita Ora - Your Song (Disciples Remix) https://t.co/shpWE32VKS
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-02 21:22;0;0;"None";; ;948303586873749504;This song is playing: Sam Smith - Too Good at Goodbyes Listen: https://t.co/Yu55BIA5JO
Too Good At Goodbyes;Sam Smith;artsysoull;2018-01-02 20:17;0;0;"None";; ;948287162721677312;Do you like sam smith — Yes he’s cool https://t.co/bu3MGS32yf
Too Good At Goodbyes;Sam Smith;beats2dance2016;2018-01-02 15:22;0;0;"None";; ;948212969997066241;Now playing W&amp;W x Diclosure Ft. Sam Smith -  #beats2dance #Ch1 #house #housefamily #Techhouse #edm... https://t.co/9Zh7njlnnS
Too Good At Goodbyes;Sam Smith;beats2dance2016;2018-01-02 15:22;0;0;"None";; ;948212935213580288;Now playing W&amp;W x Diclosure Ft. Sam Smith -  #beats2dance #Ch1 #house #housefamily #Techhouse #edm https://t.co/8J05WUtYGv
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-02 07:26;0;0;"None";; ;948093070448517125;Listen to Sam Smith I'm Not The Only One On Chillhits4U Radio
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-02 05:31;0;0;"None";; ;948064288610152448;This song is playing: Sam Smith - Too Good at Goodbyes Listen: https://t.co/Yu55BIA5JO
Too Good At Goodbyes;Sam Smith;Dance_FM;2018-01-02 05:26;0;0;"None";; ;948062875238756352;Now Playing: Sam Smith - Stay With Me &gt; DANCE.FM :: The Beat of Amsterdam :: https://t.co/nVNUAXFHnb
Too Good At Goodbyes;Sam Smith;RadioAtlantis;2018-01-02 04:15;0;0;"None";; ;948045080245366784;&gt;&gt;  Sam Smith - I&amp;apos;m Not The Only One #radioatlantisrotterdam #rotterdam
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-02 02:25;0;0;"None";; ;948017460862705665;Listen to Sam Smith Restart On Chillhits4U Radio
